           Time    Speed        Read     Read   Mapped   Mapped   Mapped   Mapped Unmapped Unmapped Unmapped Unmapped
                    M/hr      number   length   unique   length   MMrate    multi   multi+       MM    short    other
May 03 05:30:53     74.2    88029279      196    93.7%    195.6     0.2%     3.5%     0.0%     0.0%     2.8%     0.0%
May 03 05:31:57     74.0    89031637      196    93.7%    195.6     0.2%     3.5%     0.0%     0.0%     2.8%     0.0%
May 03 05:33:01     73.7    90034353      196    93.7%    195.6     0.2%     3.5%     0.0%     0.0%     2.8%     0.0%
May 03 05:34:01     73.4    90926464      196    93.7%    195.6     0.2%     3.5%     0.0%     0.0%     2.8%     0.0%
May 03 05:35:04     73.2    91927967      196    93.7%    195.6     0.2%     3.5%     0.0%     0.0%     2.8%     0.0%
May 03 05:36:07     73.0    92928072      196    93.7%    195.6     0.2%     3.5%     0.0%     0.0%     2.8%     0.0%
May 03 05:37:13     72.7    93927625      196    93.7%    195.6     0.2%     3.5%     0.0%     0.0%     2.8%     0.0%
May 03 05:38:14     72.8    95263246      196    93.7%    195.6     0.2%     3.5%     0.0%     0.0%     2.8%     0.0%
May 03 05:39:17     72.9    96712373      196    93.7%    195.6     0.2%     3.5%     0.0%     0.0%     2.8%     0.0%
May 03 05:40:20     73.1    98274088      196    93.7%    195.6     0.2%     3.5%     0.0%     0.0%     2.8%     0.0%
May 03 05:41:20     73.3    99715346      196    93.7%    195.6     0.2%     3.5%     0.0%     0.0%     2.8%     0.0%
May 03 05:42:20     73.4   101031731      196    93.7%    195.6     0.2%     3.5%     0.0%     0.0%     2.8%     0.0%
May 03 05:43:24     73.5   102570026      196    93.7%    195.6     0.2%     3.5%     0.0%     0.0%     2.8%     0.0%
May 03 05:44:26     73.7   104110079      196    93.7%    195.6     0.2%     3.5%     0.0%     0.0%     2.8%     0.0%
ALL DONE!
